gid,pin10,property_address,age,zoning,est_year_construction,blkgrp,pct_minority,median_age,pct_single_partent_families,pct_non_english_speakers,median_hh_income,gr_api,pct_college_edu,pct_unemployment,pct_hh_below_poverty,pct_hh_with_children,median_hh_value,smoc_api,pct_renter_du,pct_vacant_du,service_line_survey,estimated_land_value,estimated_building_value,estimated_property_value,estimated_property_to_land_value,service_line_survey_pb,resident_type,hyd_make,hyd_year_stamped,hyd_removed,hyd_dist_feet,hyd_id,g_label,prob_g_lsl,prob,why_lead,why_not_lead,sample_count_1
1029141,3102200055,18412  STONECREEK DR,15,R0,2004,1.70318E+11,82.32876712,168,51.43603133,0,78218,47,53.86996904,2.968460111,52.46575342,51.17493473,19,18.1,26.60550459,0,15640,165970,181610,10.61189258,2,two-story,two-story,East Jordan,1998,0,67.94083664,15-002BH,0.015451628,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029079,3102200056,18410  STONECREEK DR,15,R0,2004,1.70318E+11,82.32876712,168,51.43603133,0,78218,47,53.86996904,2.968460111,52.46575342,51.17493473,19,18.1,26.60550459,0,15530,136270,151800,8.774629749,2,two-story,two-story,East Jordan,1998,0,91.89067974,15-002BH,0.019381679,Assumed Non-Lead,NotAssumed,After1991,0,-1
1376889,3102110043,3810  CARRINGTON DR,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,67500,174180,241680,2.580444444,2,two-story,two-story,East Jordan,1998,0,159.6356489,15-079H,0.002356376,Assumed Non-Lead,NotAssumed,After1991,0,-1
1376888,3102110044,3808  CARRINGTON DR,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,65400,157720,223120,2.411620795,2,two-story,two-story,East Jordan,1998,0,144.9141518,15-079H,0.002836152,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029434,3102110041,3814  CARRINGTON DR,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,58470,120850,179320,2.0668719,2,two-story,two-story,East Jordan,1998,0,109.4242907,15-080H,0.004402696,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029172,3102110036,18411  CARRINGTON CT,18,R0,2001,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,16400,160900,177300,9.81097561,2,two-story,two-story,East Jordan,1996,0,82.02924368,15-072H,0.00785629,Assumed Non-Lead,NotAssumed,After1991,0,-1
710519,2836300019,3122  SHAGBARK LN,16,R1,2003,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,29150,112220,141370,3.84974271,4,split-level,split-level,Traverse City,1971,0,100.4607181,13-051AH,0.02422286,Assumed Non-Lead,NotAssumed,After1991,0,-1
1032204,3102106010,3905  RIVER RD,19,R0,2000,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,58000,162730,220730,2.805689655,2,two-story,two-story,East Jordan,1994,0,134.7175917,15-088H,0.0034677,Assumed Non-Lead,NotAssumed,After1991,0,-1
710641,2836302043,3115  SHAGBARK LN,26,R1,1993,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,30480,97360,127840,3.194225722,2,two-story,two-story,Traverse City,1971,0,141.1954432,13-049AH,0.029623305,Assumed Non-Lead,NotAssumed,After1991,0,-1
716425,2836300010,17910  MILLSTONE RD,26,R1,1993,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,26160,110270,136430,4.215214067,2,two-story,two-story,Traverse City,1971,0,136.6022401,13-049AH,0.028641981,Assumed Non-Lead,NotAssumed,After1991,0,-1
1032041,3102206021,18616  AUGUSTA LN,16,R1,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,31180,138860,170040,4.453495831,2,two-story,two-story,East Jordan,1996,0,73.43068141,15-006AH,0.005625265,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031548,3102206012,18601  AUGUSTA LN,16,R1,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,32770,126540,159310,3.861458651,4,split-level,split-level,East Jordan,1996,0,120.226125,15-006BH,0.008707342,Assumed Non-Lead,NotAssumed,After1991,0,-1
1271026,3102200073,18423  STONECREEK DR,9,R0,2010,1.70318E+11,82.32876712,168,51.43603133,0,78218,47,53.86996904,2.968460111,52.46575342,51.17493473,19,18.1,26.60550459,0,16020,161410,177430,10.07553059,2,two-story,two-story,East Jordan,1998,0,163.3765617,15-002CH,0.013060978,Assumed Non-Lead,NotAssumed,After1991,0,-1
707604,2836100022,3006  HAWTHORNE LN,24,R1,1995,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,25200,142690,167890,5.662301587,2,two-story,two-story,Traverse City,1974,0,58.31415693,11-081H,0.019123606,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031324,3102104004,3818  EDGEWATER DR,21,R0,1998,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,54370,130370,184740,2.397829685,2,two-story,two-story,East Jordan,1993,0,159.1779368,15-104H,0.005576003,Assumed Non-Lead,NotAssumed,After1991,0,-1
1377991,3102200063,18455  STONECREEK DR,16,R0,2003,1.70318E+11,82.32876712,168,51.43603133,0,78218,47,53.86996904,2.968460111,52.46575342,51.17493473,19,18.1,26.60550459,0,15580,166420,182000,10.68164313,2,two-story,two-story,East Jordan,1998,0,136.2260161,15-002CH,0.01674501,Assumed Non-Lead,NotAssumed,After1991,0,-1
920619,3102105011,3802  RIVER RD,19,R0,2000,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,68820,122660,191480,1.782330718,2,two-story,two-story,East Jordan,1994,0,166.3880164,15-091H,0.004580196,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031298,3102206008,18609  AUGUSTA LN,16,R1,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,43980,137890,181870,3.135288768,1,one-story,one-story,Traverse City,1972,0,173.9144443,15-004H,0.009821764,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031515,3102107010,3603  RIVER RD,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,69060,175880,244940,2.546770924,2,two-story,two-story,East Jordan,1997,0,148.7977012,15-096H,0.002274136,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029513,3102108012,3703  STREAMWOOD DR,19,R0,2000,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,76900,156170,233070,2.030819246,2,two-story,two-story,East Jordan,1994,0,103.579855,15-106H,0.002831971,Assumed Non-Lead,NotAssumed,After1991,0,-1
710793,2836300007,17904  MILLSTONE RD,26,R1,1993,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,26160,101280,127440,3.871559633,2,two-story,two-story,Traverse City,1971,0,116.0397112,13-048AH,0.030526835,Assumed Non-Lead,NotAssumed,After1991,0,-1
1377998,3102110072,7  CARRINGTON CT,13,R0,2006,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,55050,170100,225150,3.089918256,2,two-story,two-story,East Jordan,2007,0,98.75494451,15-074AH,0.002297592,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031552,3102206011,18603  AUGUSTA LN,13,R1,2006,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,32660,142570,175230,4.365278628,2,two-story,two-story,East Jordan,1996,0,97.75250816,15-006BH,0.004755603,Assumed Non-Lead,NotAssumed,After1991,0,-1
707749,2836100037,3104  HAWTHORNE LN,22,R1,1997,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,25200,112470,137670,4.463095238,2,two-story,two-story,Traverse City,1974,0,80.81672363,11-082H,0.023104192,Assumed Non-Lead,NotAssumed,After1991,0,-1
1030013,3102108009,3709  STREAMWOOD DR,19,R0,2000,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,65540,138030,203570,2.106042112,2,two-story,two-story,East Jordan,1994,0,155.0914862,15-107H,0.004062298,Assumed Non-Lead,NotAssumed,After1991,0,-1
1036395,3102108020,18505  ALEXIS CT,17,R0,2002,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,76950,155190,232140,2.016764133,2,two-story,two-story,East Jordan,1997,0,111.0158596,15-098H,0.002578947,Assumed Non-Lead,NotAssumed,After1991,0,-1
1037308,3102107008,3607  RIVER RD,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,69060,178870,247930,2.590066609,2,two-story,two-story,East Jordan,1997,0,175.9635255,15-095H,0.00224284,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029581,3102104036,3804  EDGEWATER DR,19,R0,2000,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,54640,208280,262920,3.811859444,2,two-story,two-story,East Jordan,1993,0,220.3073307,15-102AH,0.002462793,Assumed Non-Lead,NotAssumed,After1991,0,-1
1032042,3102206022,18618  AUGUSTA LN,18,R1,2001,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,39370,124630,164000,3.165608331,4,split-level,split-level,East Jordan,1996,0,129.0246288,15-006AH,0.008630329,Assumed Non-Lead,NotAssumed,After1991,0,-1
708441,2836116007,17616  BALMORAL LN,19,R1,2000,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,35170,143070,178240,4.067955644,2,two-story,two-story,East Jordan,1993,0,63.18210613,11-005AH,0.010757223,Assumed Non-Lead,NotAssumed,After1991,0,-1
708582,2836115005,3109 W SURREY LN,18,R1,2001,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,25200,116460,141660,4.621428571,2,two-story,two-story,East Jordan,1993,0,126.0944974,11-005AH,0.01654657,Assumed Non-Lead,NotAssumed,After1991,0,-1
709778,2836112010,17811  TANGLEWOOD CT,24,R1,1995,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,33700,95910,129610,2.845994065,4,split-level,split-level,Traverse City,1972,0,142.4249175,11-070H,0.035933228,Assumed Non-Lead,NotAssumed,After1991,0,-1
707777,2836115004,17602  ARLINGTON LN,21,R1,1998,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,32450,108540,140990,3.344838213,2,two-story,two-story,East Jordan,1992,0,150.9334326,11-008AH,0.017786239,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031307,3102206018,18610  AUGUSTA LN,13,R1,2006,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,30750,151540,182290,4.928130081,2,two-story,two-story,East Jordan,1996,0,65.4994735,15-006BH,0.00446714,Assumed Non-Lead,NotAssumed,After1991,0,-1
707673,2836116002,17602  BALMORAL LN,22,R1,1997,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,28140,142940,171080,5.07960199,2,two-story,two-story,East Jordan,1990,0,144.4559394,11-010AH,0.015032616,Assumed Non-Lead,NotAssumed,After1991,0,-1
1032011,3102206006,18613  AUGUSTA LN,16,R1,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,30820,158550,189370,5.144386762,2,two-story,two-story,Traverse City,1972,0,67.3573511,15-004H,0.005873296,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029098,3102200057,18453  STONECREEK DR,15,R0,2004,1.70318E+11,82.32876712,168,51.43603133,0,78218,47,53.86996904,2.968460111,52.46575342,51.17493473,19,18.1,26.60550459,0,15590,165990,181580,10.64720975,2,two-story,two-story,East Jordan,1998,0,88.5538802,15-002CH,0.01568187,Assumed Non-Lead,NotAssumed,After1991,0,-1
1376913,3102110060,18  CARRINGTON CT,13,R0,2006,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,76910,156660,233570,2.036926277,2,two-story,two-story,East Jordan,2007,0,114.5287893,15-074AH,0.001981109,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029505,3102108017,18500  RIVER RD,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,55230,163650,218880,2.963063552,2,two-story,two-story,East Jordan,1994,0,70.41959139,15-099H,0.003047396,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029625,3102109006,3713  EDGEWATER DR,18,R0,2001,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,63750,128560,192310,2.016627451,1,one-story,one-story,East Jordan,1993,0,97.57435078,15-102H,0.0070027,Assumed Non-Lead,NotAssumed,After1991,0,-1
708187,2835204034,17615  CENTRAL PARK AVE,19,R1,2000,1.70318E+11,97.43842365,123,27.52941176,0,52417,0,22.589053,10.9832636,0,45.88235294,0,23.4,37.84722222,7.987220447,26460,109880,136340,4.152683296,4,split-level,split-level,East Jordan,1996,0,128.3633432,12-007IH,0.071398567,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029105,3102104055,3807  CARRINGTON DR,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,64720,144890,209610,2.238720643,2,two-story,two-story,East Jordan,1998,0,101.4138223,15-079H,0.003172028,Assumed Non-Lead,NotAssumed,After1991,0,-1
1367817,2836221049,17503  DANIELLE CT,7,R1,2012,1.70318E+11,83.21513002,173,31.11111111,0,79125,0,37.31758165,11.42568251,12.19858156,34.07407407,0,27.1,6.872370266,0,31910,109470,141380,3.430586023,2,two-story,two-story,Traverse City,1928,0,258.6823924,07-007H,0.022833106,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029479,3102200058,18451  STONECREEK DR,15,R0,2004,1.70318E+11,82.32876712,168,51.43603133,0,78218,47,53.86996904,2.968460111,52.46575342,51.17493473,19,18.1,26.60550459,0,15580,166750,182330,10.70282413,2,two-story,two-story,East Jordan,1998,0,75.93944448,15-002CH,0.015489877,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029229,3102104045,18303  CARRINGTON DR,13,R0,2006,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,65240,118140,183380,1.810852238,2,two-story,two-story,East Jordan,1998,0,180.6946706,15-082AH,0.003836631,Assumed Non-Lead,NotAssumed,After1991,0,-1
1029444,3102110039,3818  CARRINGTON DR,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,59060,115340,174400,1.952929225,2,two-story,two-story,East Jordan,1998,0,142.6194984,15-081H,0.004708692,Assumed Non-Lead,NotAssumed,After1991,0,-1
1036042,3102104062,3901  CARRINGTON DR,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,66150,292790,358940,4.426152683,2,two-story,two-story,East Jordan,1998,0,97.6065241,15-081H,0.000696906,Assumed Non-Lead,NotAssumed,After1991,0,-1
707947,2836116005,17603 S ARLINGTON LN,21,R1,1998,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,28140,150630,178770,5.352878465,2,two-story,two-story,East Jordan,1992,0,89.66199894,11-008AH,0.01284074,Assumed Non-Lead,NotAssumed,After1991,0,-1
708014,2836116001,17604  BALMORAL LN,22,R1,1997,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,28140,142940,171080,5.07960199,2,two-story,two-story,East Jordan,1993,0,134.4491012,11-011AH,0.014546909,Assumed Non-Lead,NotAssumed,After1991,0,-1
707748,2836100021,3010  HAWTHORNE LN,22,R1,1997,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,25200,100150,125350,3.974206349,2,two-story,two-story,Traverse City,1974,0,91.78125562,11-081H,0.025788207,Assumed Non-Lead,NotAssumed,After1991,0,-1
707740,2836100036,3106  HAWTHORNE LN,22,R1,1997,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,25200,144190,169390,5.721825397,2,two-story,two-story,East Jordan,1990,0,95.1151194,11-009AH,0.015458777,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031689,3102103002,3909  EDGEWATER DR,21,R0,1998,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,59980,148740,208720,2.479826609,2,two-story,two-story,East Jordan,1993,0,86.96006014,15-105H,0.004120943,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031467,3102206014,18602  AUGUSTA LN,16,R1,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,35600,135820,171420,3.815168539,2,two-story,two-story,East Jordan,1996,0,183.6782663,15-006BH,0.005694209,Assumed Non-Lead,NotAssumed,After1991,0,-1
920734,3102206001,18623  AUGUSTA LN,16,R1,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,38530,184210,222740,4.780949909,2,two-story,two-story,East Jordan,1996,0,168.1846011,15-006AH,0.003403088,Assumed Non-Lead,NotAssumed,After1991,0,-1
829060,3102104054,3805  CARRINGTON DR,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,70000,199150,269150,2.845,2,two-story,two-story,East Jordan,1998,0,113.3923447,15-079H,0.00172008,Assumed Non-Lead,NotAssumed,After1991,0,-1
716422,2836300017,17941 S KEDZIE AVE,16,R1,2003,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,38430,91910,130340,2.391621129,4,split-level,split-level,Traverse City,1971,0,129.2932624,13-051AH,0.02541814,Assumed Non-Lead,NotAssumed,After1991,0,-1
714676,2836113012,17724  TANGLEWOOD CT,21,R1,1998,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,25760,116490,142250,4.522127329,4,split-level,split-level,Traverse City,1972,0,129.7383598,11-069H,0.030644195,Assumed Non-Lead,NotAssumed,After1991,0,-1
1031498,3102103020,3808  STREAMWOOD DR,15,R0,2004,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,55640,135940,191580,2.443206326,2,two-story,two-story,East Jordan,1981,0,138.4043086,15-054H,0.00448917,Assumed Non-Lead,NotAssumed,After1991,0,-1
1036050,3102108021,18501  ALEXIS CT,16,R0,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,63700,252080,315780,3.957299843,2,two-story,two-story,East Jordan,1997,0,92.82926807,15-097H,0.001097273,Assumed Non-Lead,NotAssumed,After1991,0,-1
714643,2836111024,3009  SURREY LN,21,R1,1998,1.70318E+11,100,348,50.71428571,0,83795,14,60.42428676,15.94405594,19.1137213,38.80952381,0,22,13.1934033,0,26880,145050,171930,5.396205357,2,two-story,two-story,East Jordan,1993,0,75.86927319,11-004AH,0.013635053,Assumed Non-Lead,NotAssumed,After1991,0,-1
920098,3102206019,18612  AUGUSTA LN,16,R1,2003,1.70318E+11,91.78789301,160,18.27160494,0,100943,38,47.32510288,31.23209169,1.783200375,52.34567901,0,18.3,19.46778711,16.58878505,43290,138280,181570,3.194271194,2,two-story,two-story,East Jordan,1996,0,107.4114078,15-006BH,0.00468157,Assumed Non-Lead,NotAssumed,After1991,0,-1
594570,2930116049,16950  ORCHARD RIDGE AVE,58,R2,1961,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,14200,53220,67420,3.747887324,1,one-story,one-story,Traverse City,1927,0,124.498299,03-122H,0.697325076,Likely Lead,NotAssumed,NotAssumed,0,
703798,2825320017,3010  LONGFELLOW AVE,95,R1,1924,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,25650,50840,76490,1.982066277,1,one-story,one-story,Traverse City,1928,0,145.382607,08-044H,0.873351233,Likely Lead,NotAssumed,NotAssumed,0,
593556,2930100033,16758  ORCHARD RIDGE AVE,64,R2,1955,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,12430,39080,51510,3.144006436,1,one-story,one-story,Traverse City,1926,0,147.4822176,03-118H,0.775170726,Likely Lead,NotAssumed,NotAssumed,0,
704007,2825324008,2815  TENNYSON PL,63,R1,1956,1.70318E+11,98.17184644,27,49.22600619,0,49239,0,23.41325811,0,17.18464351,42.10526316,0,17.9,48.24120603,0,16620,52710,69330,3.171480144,1,one-story,one-story,Traverse City,1928,0,127.4679615,08-014H,0.686646798,Likely Lead,NotAssumed,NotAssumed,0,
594256,2930100029,16732  ORCHARD RIDGE AVE,60,R2,1959,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,12430,46330,58760,3.727272727,1,one-story,one-story,Traverse City,1926,0,125.407357,03-118H,0.734816142,Likely Lead,NotAssumed,NotAssumed,0,
594122,2930109023,16852  ANTHONY AVE,63,R2,1956,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,13310,27820,41130,2.090157776,1,one-story,one-story,Traverse City,1926,0,129.025126,03-111H,0.774858613,Likely Lead,NotAssumed,NotAssumed,0,
593905,2930101031,16780  ANTHONY AVE,58,R2,1961,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,13310,60350,73660,4.534184823,1,one-story,one-story,Traverse City,1926,0,133.43478,03-110H,0.69607559,Likely Lead,NotAssumed,NotAssumed,0,
702840,2825303010,17119  WHITMAN AVE,56,R1,1963,1.70318E+11,93.28063241,86,100,0,38269,0,26.29969419,0,1.976284585,22.64150943,0,24.9,31.08108108,0,16500,67400,83900,4.084848485,1,one-story,one-story,Traverse City,1928,0,138.8520047,08-029H,0.691151292,Likely Lead,NotAssumed,NotAssumed,0,
702138,2825204044,2430  170TH ST,58,R2,1961,1.70318E+11,93.28063241,86,100,0,38269,0,26.29969419,0,1.976284585,22.64150943,0,24.9,31.08108108,0,5030,40780,45810,8.107355865,1,one-story,one-story,Traverse City,1928,0,94.81504085,03-145H,0.821819323,Likely Lead,NotAssumed,NotAssumed,0,
594458,2930117027,16934  ANTHONY AVE,56,R2,1963,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,17050,51630,68680,3.028152493,1,one-story,one-story,Traverse City,1928,0,127.4212553,03-113H,0.665610666,Likely Lead,NotAssumed,NotAssumed,0,
594641,2930116050,16958  ORCHARD RIDGE AVE,58,R2,1961,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,14200,66960,81160,4.715492958,1,one-story,one-story,Traverse City,1927,0,145.1804818,03-122H,0.680269582,Likely Lead,NotAssumed,NotAssumed,0,
697360,2825302023,17120  WHITMAN AVE,61,R1,1958,1.70318E+11,93.28063241,86,100,0,38269,0,26.29969419,0,1.976284585,22.64150943,0,24.9,31.08108108,0,16500,68480,84980,4.15030303,1,one-story,one-story,Traverse City,1928,0,135.5117605,08-029H,0.730440018,Likely Lead,NotAssumed,NotAssumed,0,
697317,2825309006,17200  HOLMES AVE,55,R1,1964,1.70318E+11,93.28063241,86,100,0,38269,0,26.29969419,0,1.976284585,22.64150943,0,24.9,31.08108108,0,15740,62270,78010,3.956162643,1,one-story,one-story,Traverse City,1927,0,138.6111195,08-032H,0.69664169,Likely Lead,NotAssumed,NotAssumed,0,
593681,2930100034,16764  ORCHARD RIDGE AVE,64,R2,1955,1.70318E+11,80.06430868,72,57.91366906,0,44107,0,20.07623888,11.96013289,20.96774194,43.88489209,0,22.9,39.64646465,19.18367347,12430,42990,55420,3.458567981,1,one-story,one-story,Traverse City,1926,0,176.3901062,03-118H,0.774079501,Likely Lead,NotAssumed,NotAssumed,0,
701459,2825211014,16833  ARTESIAN AVE,59,R2,1960,1.70318E+11,93.28063241,86,100,0,38269,0,26.29969419,0,1.976284585,22.64150943,0,24.9,31.08108108,0,10500,48080,58580,4.579047619,1,one-story,one-story,Traverse City,1927,0,129.785558,03-137H,0.775609687,Likely Lead,NotAssumed,NotAssumed,0,
701224,2825211003,16743  ARTESIAN AVE,59,R2,1960,1.70318E+11,93.28063241,86,100,0,38269,0,26.29969419,0,1.976284585,22.64150943,0,24.9,31.08108108,0,10500,40400,50900,3.847619048,1,one-story,one-story,Traverse City,1928,0,178.4654757,03-135H,0.785911615,Likely Lead,NotAssumed,NotAssumed,0,
